annee_election;code_commune;bloc_centre;bloc_droite;bloc_droite_radicale;bloc_gauche;bloc_gauche_radicale;bloc_souverainiste_autres
2012;69275;7.972701726214372;26.085909273384182;20.16860698514653;42.38458450421517;1.453231633881975;1.9349658771577678
2012;69276;6.985374372407771;21.54551407989522;21.021611001964637;47.347740667976424;1.7900021829294912;1.309757694826457
2012;69277;11.608053007135576;35.652395514780835;18.170234454638123;31.14169215086646;1.337920489296636;2.089704383282365
2012;69278;10.722610722610723;33.133533133533135;19.647019647019647;33.3000333000333;0.999000999000999;2.197802197802198
2012;69279;8.090883901357717;32.14186755333888;23.524522028262677;33.38875034635633;1.2468827930174564;1.6070933776669436
2012;69280;7.171853856562922;31.25845737483085;28.010825439783492;28.68741542625169;1.6238159675236805;3.247631935047361
2012;69281;10.742971887550201;34.738955823293175;21.987951807228914;30.622489959839356;0.8032128514056224;1.104417670682731
2012;69282;8.620151164969704;27.95927290898869;18.533325004684865;41.632831532263104;1.3679805109625836;1.8864388781310513
2012;69283;8.480825958702065;27.182890855457227;23.27433628318584;37.46312684365782;1.3569321533923304;2.24188790560472
2012;69284;16.045548654244307;35.196687370600415;12.111801242236025;33.07453416149068;1.0869565217391304;2.484472049689441
2012;69285;7.1751128951329655;32.86502759658806;28.399397892624183;28.299046663321626;1.3547415955845459;1.9066733567486203
2012;69286;8.421294171638365;26.862475141502216;15.83295089490592;45.50252409362093;1.4609147927183723;1.9198409056141963
2012;69287;10.167865707434052;34.124700239808156;21.942446043165468;30.767386091127097;0.9112709832134293;2.086330935251799
2012;69288;8.788526090936832;35.550808666463226;24.62618248397925;27.403112602990543;1.098565761367104;2.5328043942630454
2012;69289;9.052483268756605;31.91264529764001;25.466713631560406;30.503698485382174;1.2680521310320536;1.7964071856287425
2012;69290;7.103499627699181;23.38049143708116;20.43186895011169;45.604368329610324;1.5735914619012161;1.906180193596426
2012;69291;9.393939393939393;28.82154882154882;22.087542087542086;35.72390572390572;1.6161616161616161;2.356902356902357
2012;69292;10.281627179257935;27.223960661600355;18.551631649530623;39.830129637907916;1.743406347787215;2.3692445239159587
2012;69293;10.954301075268818;39.045698924731184;16.129032258064516;29.70430107526882;1.14247311827957;3.024193548387097
2012;69294;10.305851063829788;29.388297872340424;19.215425531914892;37.433510638297875;1.795212765957447;1.8617021276595744
2012;69295;9.547244094488189;31.988188976377952;22.04724409448819;33.16929133858268;1.0826771653543308;2.1653543307086616
2012;69296;9.171075837742503;34.27395649617872;18.930041152263374;34.33274544385655;0.940623162845385;2.3515579071134627
2012;69297;10.831656606304493;30.918846411804157;18.443997317236754;36.65325285043595;1.0731052984574112;2.079141515761234
2012;69298;10.167310167310168;30.694980694980696;25.933075933075934;29.665379665379664;1.287001287001287;2.2522522522522523
2012;69299;8.281141266527488;30.549756437021575;31.454418928322898;25.81767571329158;1.3917884481558804;2.5052192066805845
2017;69001;22.90748898678414;20.26431718061674;33.03964757709251;13.656387665198238;2.2026431718061676;7.929515418502203
2017;69002;20.588235294117645;28.235294117647058;29.411764705882355;11.76470588235294;1.7647058823529411;8.235294117647058
2017;69003;26.36363636363636;25.984848484848484;18.106060606060606;21.666666666666668;1.4393939393939394;6.4393939393939394
2017;69004;27.500000000000004;16.666666666666664;24.444444444444443;20.0;0.8333333333333334;10.555555555555555
2017;69005;19.883040935672515;23.099415204678362;36.84210526315789;12.280701754385964;1.461988304093567;6.432748538011696
