annee;code_commune;nom_commune;taux_chomage
2016;69243;Tarare;17.7228379416472
2016;69244;Tassin-la-Demi-Lune;10.2478292427919
2016;69245;Ternand;4.63846170082277
2016;69246;Theizé;4.72369734999599
2016;69248;Thizy-les-Bourgs;14.6942017474186
2016;69249;Thurins;4.21245421239669
2016;69250;La Tour-de-Salvagny;7.37249660887128
2016;69252;Trèves;7.69230769243695
2016;69253;Tupin-et-Semons;4.18006430868167
2016;69254;Valsonne;7.74167528365356
2016;69255;Vaugneray;6.25986965183554
2016;69256;Vaulx-en-Velin;22.4014414554266
2016;69257;Vaux-en-Beaujolais;6.65557404326123
2016;69258;Vauxrenard;4.72972972972973
2016;69259;Vénissieux;24.4762329923286
2016;69260;Vernaison;9.57565345024393
2016;69261;Vernay;3.57142857142857
2016;69263;Villechenève;6.84931506854596
2016;69264;Villefranche-sur-Saône;17.8380498740088
2016;69265;Ville-sur-Jarnioux;7.44416873441084
2016;69266;Villeurbanne;15.6691800739146
2016;69267;Villié-Morgon;6.49951442633561
2016;69268;Vourles;7.81517387186331
2016;69269;Yzeron;3.84038678286513
2016;69270;Chaponnay;5.98121601581809
2016;69271;Chassieu;9.13741646163844
2016;69272;Communay;7.24779627822029
2016;69273;Corbas;10.1072029669161
2016;69275;Décines-Charpieu;15.1643818675697
2016;69276;Feyzin;12.9190299874281
2016;69277;Genas;6.63206229201603
2016;69278;Genay;8.83126472604605
2016;69279;Jonage;9.24859519763971
2016;69280;Jons;7.89977878044539
2016;69281;Marennes;5.66948130277443
2016;69282;Meyzieu;12.6715292449207
2016;69283;Mions;12.1120999631491
2016;69284;Montanay;6.92781138685939
2016;69285;Pusignan;9.01553893212507
2016;69286;Rillieux-la-Pape;16.7626097276728
2016;69287;Saint-Bonnet-de-Mure;8.09110742381539
2016;69288;Saint-Laurent-de-Mure;8.62962957880734
2016;69289;Saint-Pierre-de-Chandieu;7.68415518648779
2016;69290;Saint-Priest;14.3848493638294
2016;69291;Saint-Symphorien-d'Ozon;8.64239051571016
2016;69292;Sathonay-Camp;9.7359210944957
2016;69293;Sathonay-Village;5.81485372400508
2016;69294;Sérézin-du-Rhône;7.72005772017666
2016;69295;Simandres;7.48945147685286
2016;69296;Solaize;7.14285714285714
2016;69297;Ternay;8.39665644769504
2016;69298;Toussieu;5.67144719680447
2016;69299;Colombier-Saugnieu;9.53792469986654
2022;69001;Affoux;2.70652977163724
2022;69002;Aigueperse;2.95707309770117
2022;69003;Albigny-sur-Saône;9.85498281714866
2022;69004;Alix;6.8392399272327
2022;69005;Ambérieux;4.4251324379738
2022;69006;Amplepuis;11.6216285037605
2022;69007;Ampuis;5.04885527194098
2022;69008;Ancy;4.1264718028004
2022;69009;Anse;8.18944252590035
2022;69010;L'Arbresle;9.13642052565707
2022;69012;Les Ardillats;3.16784621512222
2022;69013;Arnas;7.29663480351616
2022;69014;Aveize;3.61904761904762
2022;69016;Azolette;8.7719298245614
2022;69017;Bagnols;3.54952964602117
2022;69018;Beaujeu;6.79933043350458
2022;69019;Belleville-en-Beaujolais;9.8124339675193
2022;69020;Belmont-d'Azergues;4.89130434782609
2022;69021;Bessenay;6.62052650864388
2022;69022;Bibost;4.45936240759417
2022;69023;Blacé;4.09000584327931
2022;69024;Val d'Oingt;6.20833345759904
2022;69026;Le Breuil;6.56934306569343
2022;69027;Brignais;7.76489026939504
2022;69028;Brindas;5.39347643094588
2022;69029;Bron;12.352460781359
2022;69030;Brullioles;3.30209456597952
2022;69031;Brussieu;5.62417782229522
2022;69032;Bully;5.33516530182729
2022;69033;Cailloux-sur-Fontaines;5.56201677626126
2022;69034;Caluire-et-Cuire;8.88341062603883
2022;69035;Cenves;4.56609287723855
2022;69036;Cercié;6.39719420859965
2022;69037;Chambost-Allières;7.58925292573629
2022;69038;Chambost-Longessaigne;6.97879181818309
2022;69039;Chamelet;5.85251625407809
2022;69040;Champagne-au-Mont-d'Or;8.82433801863275
2022;69042;La Chapelle-sur-Coise;3.15162412035971
2022;69043;Chaponost;6.70340932178868
2022;69044;Charbonnières-les-Bains;8.40952484453717
2022;69045;Charentay;5.19291381333932
2022;69046;Charly;7.15919711993291
2022;69047;Charnay;4.63653911051944
2022;69049;Chasselay;5.2546641810824
2022;69050;Châtillon;5.47856595884657
2022;69051;Chaussan;6.8745519750269
2022;69052;Chazay-d'Azergues;7.03389817305773
2022;69053;Chénas;7.09585108203048
2022;69054;Chénelette;2.26971362571421
2022;69055;Les Chères;6.73959805171287
2022;69056;Chessy;5.26315789473684
2022;69057;Chevinay;5.71977534023911
2022;69058;Chiroubles;2.98302835917438
2022;69059;Civrieux-d'Azergues;6.33860935996484
2022;69060;Claveisolles;7.23757629761806
2022;69061;Cogny;4.14567674124365
2022;69062;Coise;7.7131945113331
2022;69063;Collonges-au-Mont-d'Or;7.06165331092476
2022;69064;Condrieu;8.934450437066
2022;69065;Corcelles-en-Beaujolais;4.88995842815888
2022;69066;Cours;10.9657942800164
2022;69067;Courzieu;6.14058821647883
2022;69068;Couzon-au-Mont-d'Or;7.83522875593448
2022;69069;Craponne;6.91552249398387
2022;69070;Cublize;7.56172839506173
2022;69071;Curis-au-Mont-d'Or;5.89840923250536
2022;69072;Dardilly;8.03059743880699
2022;69074;Denicé;5.79904508462324
2022;69075;Dième;6.45161290322581
2022;69076;Dommartin;6.09208534340504
2022;69077;Dracé;3.96694214876033
2022;69078;Duerne;3.20366132723112
2022;69080;Échalas;5.28497409326425
2022;69081;Écully;9.87611628732783
2022;69082;Émeringes;4.80249260674534
2022;69083;Éveux;8.21104495261165
2022;69084;Fleurie;5.56077671083397
2022;69085;Fleurieu-sur-Saône;5.40102318155076
2022;69086;Fleurieux-sur-l'Arbresle;6.19932927140887
2022;69087;Fontaines-Saint-Martin;8.5618540371453
