CODGEO;LIBGEO;NBMENFISC12;NBPERSMENFISC12;MED12;PIMP12;TP6012;TP60AGE112;TP60AGE212;TP60AGE312;TP60AGE412;TP60AGE512;TP60AGE612;TP60TOL112;TP60TOL212;PR12;PRA12;PTSAC12;PBEN12;PPEN12;PPAT12;PPSOC12;PPFAM12;PPMINI12;PPLOGT12;PIMPOT12;RD12;D112;D912
37210;Saint-Benoît-la-Forêt;241;621.5;20412.4;;;;;;;;;;;;;;;;;;;;;;;;
37211;Saint-Branchs;1020;2588.0;20654.0;65;7;;5;8;5;9;11;5;18;100.0;80.2;72.3;7.9;20.3;10.3;4.0;2.6;0.6;0.8;-14.8;2.6;12744.7;32569.5
37212;Sainte-Catherine-de-Fierbois;287;716.0;19892.6;;;;;;;;;;;;;;;;;;;;;;;;
37213;Saint-Christophe-sur-le-Nais;431;1038.0;18304.2;;;;;;;;;;;;;;;;;;;;;;;;
37214;Saint-Cyr-sur-Loire;7603;15888.0;23926.7;75;6;14;7;8;7;3;4;3;14;100.0;69.1;62.1;7.0;32.6;15.7;2.7;1.2;0.7;0.8;-20.1;3.4;13461.7;45724.0
37216;Saint-Épain;652;1604.0;18317.9;;;;;;;;;;;;;;;;;;;;;;;;
37217;Saint-Étienne-de-Chigny;591;1550.5;20958.6;;;;;;;;;;;;;;;;;;;;;;;;
37218;Saint-Flovier;280;563.5;17199.3;;;;;;;;;;;;;;;;;;;;;;;;
37219;Saint-Genouph;400;1055.0;20778.6;;;;;;;;;;;;;;;;;;;;;;;;
37220;Saint-Germain-sur-Vienne;183;392.0;17780.7;;;;;;;;;;;;;;;;;;;;;;;;
37221;Saint-Hippolyte;298;621.0;19154.0;;;;;;;;;;;;;;;;;;;;;;;;
37222;Saint-Jean-Saint-Germain;304;728.0;20055.2;;;;;;;;;;;;;;;;;;;;;;;;
37223;Saint-Laurent-de-Lin;131;320.5;17265.6;;;;;;;;;;;;;;;;;;;;;;;;
37224;Saint-Laurent-en-Gâtines;357;958.5;19419.2;;;;;;;;;;;;;;;;;;;;;;;;
37225;Saint-Martin-le-Beau;1196;3138.5;20787.1;68;9;;12;8;10;4;8;4;28;100.0;74.7;69.4;5.3;25.9;10.6;4.0;2.5;0.8;0.7;-15.2;2.8;12330.0;34151.7
37226;Sainte-Maure-de-Touraine;1806;4003.0;18278.1;58;12;26;11;13;12;8;7;5;24;100.0;63.2;55.4;7.8;33.4;12.2;5.4;2.4;1.6;1.4;-14.2;2.7;11421.0;30612.7
37227;Saint-Michel-sur-Loire;272;668.0;19420.7;;;;;;;;;;;;;;;;;;;;;;;;
37228;Saint-Nicolas-de-Bourgueil;497;1154.0;19524.0;;;;;;;;;;;;;;;;;;;;;;;;
37229;Saint-Nicolas-des-Motets;98;269.0;19620.4;;;;;;;;;;;;;;;;;;;;;;;;
37230;Saint-Ouen-les-Vignes;400;1027.5;20530.4;;;;;;;;;;;;;;;;;;;;;;;;
37231;Saint-Paterne-Racan;734;1700.0;18534.0;;;;;;;;;;;;;;;;;;;;;;;;
37232;Saint-Patrice;286;636.0;19530.2;;;;;;;;;;;;;;;;;;;;;;;;
37233;Saint-Pierre-des-Corps;6942;15507.0;17100.5;56;20;29;24;24;17;14;9;6;30;100.0;65.8;64.2;1.6;31.6;6.8;8.3;3.3;2.6;2.5;-12.5;2.9;9818.7;28360.7
37234;Saint-Quentin-sur-Indrois;195;485.0;20735.3;;;;;;;;;;;;;;;;;;;;;;;;
37236;Saint-Règle;200;542.5;22253.3;;;;;;;;;;;;;;;;;;;;;;;;
37237;Saint-Roch;467;1319.5;22965.7;;;;;;;;;;;;;;;;;;;;;;;;
37238;Saint-Senoch;216;533.0;17933.8;;;;;;;;;;;;;;;;;;;;;;;;
37240;Saunay;259;696.0;19738.1;;;;;;;;;;;;;;;;;;;;;;;;
37241;Savigné-sur-Lathan;555;1341.5;17140.0;;;;;;;;;;;;;;;;;;;;;;;;
37242;Savigny-en-Véron;573;1406.0;19146.0;;;;;;;;;;;;;;;;;;;;;;;;
37243;Savonnières;1211;3244.0;23978.5;77;4;;2;6;3;3;7;3;13;100.0;76.9;69.7;7.2;23.8;14.2;2.6;1.9;0.4;0.4;-17.5;2.6;14807.9;38843.3
37244;Sazilly;108;245.0;17770.5;;;;;;;;;;;;;;;;;;;;;;;;
37245;Semblançay;742;2026.5;22096.2;74;4;;2;3;7;2;;3;9;100.0;85.7;79.5;6.2;17.7;8.9;3.5;2.6;0.4;0.5;-15.8;2.3;14670.4;33220.7
37246;Sennevières;94;204.0;19676.9;;;;;;;;;;;;;;;;;;;;;;;;
37247;Sepmes;283;641.5;18757.8;;;;;;;;;;;;;;;;;;;;;;;;
37248;Seuilly;161;372.0;17087.1;;;;;;;;;;;;;;;;;;;;;;;;
37249;Sonzay;541;1397.5;19660.0;;;;;;;;;;;;;;;;;;;;;;;;
37250;Sorigny;931;2372.0;20662.6;66;7;;6;9;6;6;14;5;17;100.0;79.3;72.4;6.9;22.1;9.7;3.4;2.4;0.5;0.5;-14.5;2.5;12707.3;31300.0
37251;Souvigné;326;881.0;19946.1;;;;;;;;;;;;;;;;;;;;;;;;
37252;Souvigny-de-Touraine;151;396.0;20805.7;;;;;;;;;;;;;;;;;;;;;;;;
37253;Sublaines;74;195.0;21261.7;;;;;;;;;;;;;;;;;;;;;;;;
37254;Tauxigny;495;1309.5;21117.1;;;;;;;;;;;;;;;;;;;;;;;;
37255;Tavant;122;285.0;18312.7;;;;;;;;;;;;;;;;;;;;;;;;
37256;Theneuil;132;318.5;18931.3;;;;;;;;;;;;;;;;;;;;;;;;
37257;Thilouze;595;1648.0;20580.7;;;;;;;;;;;;;;;;;;;;;;;;
37258;Thizay;117;280.0;20428.0;;;;;;;;;;;;;;;;;;;;;;;;
37259;Tournon-Saint-Pierre;231;451.5;17382.0;;;;;;;;;;;;;;;;;;;;;;;;
37260;La Tour-Saint-Gelin;239;554.0;17812.4;;;;;;;;;;;;;;;;;;;;;;;;
37261;Tours;61746;118380.0;18558.0;61;18;29;22;21;15;10;7;4;27;100.0;70.0;64.9;5.1;29.0;11.1;6.7;2.0;2.3;2.4;-16.8;3.8;9575.0;36203.3
37262;Trogues;135;325.0;20476.5;;;;;;;;;;;;;;;;;;;;;;;;
37263;Truyes;818;2137.0;22006.7;72;6;;2;8;5;4;;4;18;100.0;76.7;73.3;3.4;24.6;11.1;3.0;2.2;0.3;0.5;-15.4;2.6;13965.0;36406.0
37264;Vallères;436;1163.0;20768.8;;;;;;;;;;;;;;;;;;;;;;;;
37265;Varennes;94;238.0;17038.8;;;;;;;;;;;;;;;;;;;;;;;;
37266;Veigné;2402;6082.5;22796.7;78;5;8;5;7;5;2;4;3;15;100.0;72.9;67.4;5.5;28.7;13.6;2.6;1.7;0.4;0.5;-17.8;2.8;14158.0;39668.7
37267;Véretz;1599;4422.0;22640.5;77;5;;3;5;6;4;6;3;13;100.0;81.8;78.2;3.6;22.2;9.1;3.2;2.4;0.4;0.4;-16.3;2.5;14503.3;36346.7
37268;Verneuil-le-Château;54;128.0;18740.0;;;;;;;;;;;;;;;;;;;;;;;;
37269;Verneuil-sur-Indre;218;486.0;18593.3;;;;;;;;;;;;;;;;;;;;;;;;
37270;Vernou-sur-Brenne;1086;2611.5;21284.5;67;8;;5;7;8;7;12;5;15;100.0;75.3;64.1;11.2;26.1;12.6;3.1;1.9;0.5;0.7;-17.1;3.0;12562.8;37706.8
37271;Villaines-les-Rochers;437;1061.5;18218.0;;;;;;;;;;;;;;;;;;;;;;;;
37272;Villandry;410;1087.5;22358.5;;;;;;;;;;;;;;;;;;;;;;;;
37273;La Ville-aux-Dames;2054;5135.5;20267.3;73;6;9;5;10;4;3;9;5;12;100.0;70.5;66.9;3.6;31.8;9.4;3.9;2.2;0.9;0.8;-15.6;2.5;12912.0;32102.8
37274;Villebourg;125;294.5;17917.0;;;;;;;;;;;;;;;;;;;;;;;;
37275;Villedômain;56;115.5;17577.3;;;;;;;;;;;;;;;;;;;;;;;;
37276;Villedômer;521;1349.0;20363.3;;;;;;;;;;;;;;;;;;;;;;;;
37277;Villeloin-Coulangé;247;542.5;17624.3;;;;;;;;;;;;;;;;;;;;;;;;
37278;Villeperdue;379;992.0;18858.8;;;;;;;;;;;;;;;;;;;;;;;;
37279;Villiers-au-Bouin;305;755.5;17483.1;;;;;;;;;;;;;;;;;;;;;;;;
37280;Vou;92;211.0;19883.3;;;;;;;;;;;;;;;;;;;;;;;;
37281;Vouvray;1298;3120.0;22890.2;72;6;;6;9;5;3;8;4;11;100.0;74.2;63.5;10.7;23.7;18.9;2.9;1.7;0.5;0.7;-19.7;3.3;13603.0;44836.0
37282;Yzeures-sur-Creuse;709;1479.5;17321.0;;;;;;;;;;;;;;;;;;;;;;;;
38001;Les Abrets;1440;3313.5;18169.0;58;16;27;19;17;15;8;9;9;26;100.0;66.7;62.4;4.3;29.8;11.1;5.7;3.0;1.1;1.6;-13.3;3.2;9978.7;31855.6
38002;Les Adrets;393;1006.0;23530.4;;;;;;;;;;;;;;;;;;;;;;;;
38003;Agnin;399;1074.5;21591.7;;;;;;;;;;;;;;;;;;;;;;;;
38004;L'Albenc;417;1144.0;20551.6;;;;;;;;;;;;;;;;;;;;;;;;
38005;Allemond;457;1012.0;20533.5;;;;;;;;;;;;;;;;;;;;;;;;
38006;Allevard;1824;4271.0;20440.7;67;8;10;7;9;12;5;8;3;18;100.0;76.3;71.0;5.3;24.1;10.0;4.6;2.6;0.9;1.1;-15.0;2.7;12323.0;32788.6
38008;Ambel;;;;;;;;;;;;;;;;;;;;;;;;;;;
38009;Anjou;371;946.0;20344.4;;;;;;;;;;;;;;;;;;;;;;;;
38010;Annoisin-Chatelans;240;634.5;21457.2;;;;;;;;;;;;;;;;;;;;;;;;
38011;Anthon;375;1031.5;23428.0;;;;;;;;;;;;;;;;;;;;;;;;
38012;Aoste;1054;2661.5;18279.0;58;13;17;15;12;14;11;;8;26;100.0;74.2;70.7;3.5;24.2;7.4;6.2;3.9;0.9;1.4;-12.0;2.7;10874.0;28889.6
38013;Apprieu;1218;3330.5;22668.0;73;4;;4;5;4;3;;3;11;100.0;81.9;77.7;4.2;20.5;9.3;3.4;2.5;0.4;0.5;-15.1;2.6;14126.8;37393.0
38014;Arandon;230;569.0;18835.4;;;;;;;;;;;;;;;;;;;;;;;;
38015;Artas;675;1795.5;21759.0;;;;;;;;;;;;;;;;;;;;;;;;
38016;Arzay;90;229.5;21360.7;;;;;;;;;;;;;;;;;;;;;;;;
38017;Assieu;503;1432.5;22208.5;;;;;;;;;;;;;;;;;;;;;;;;
38018;Auberives-en-Royans;147;375.0;18943.3;;;;;;;;;;;;;;;;;;;;;;;;
38019;Auberives-sur-Varèze;544;1503.5;20110.0;;;;;;;;;;;;;;;;;;;;;;;;
38020;Auris;87;192.5;19575.2;;;;;;;;;;;;;;;;;;;;;;;;
38021;Autrans;723;1628.0;19931.7;;;;;;;;;;;;;;;;;;;;;;;;
38022;Les Avenières;2269;5549.0;19340.7;63;11;17;13;12;11;8;7;7;22;100.0;71.5;65.9;5.6;27.5;9.8;5.3;2.8;1.2;1.2;-14.1;2.8;11520.6;32617.5
38023;Avignonet;84;199.0;23100.7;;;;;;;;;;;;;;;;;;;;;;;;
38024;Badinières;227;631.0;20973.3;;;;;;;;;;;;;;;;;;;;;;;;
38025;Balbins;166;432.5;22265.0;;;;;;;;;;;;;;;;;;;;;;;;
38026;La Balme-les-Grottes;346;932.5;21400.0;;;;;;;;;;;;;;;;;;;;;;;;
38027;Barraux;694;1927.0;23758.7;;;;;;;;;;;;;;;;;;;;;;;;
38028;La Bâtie-Divisin;368;903.5;20978.3;;;;;;;;;;;;;;;;;;;;;;;;
38029;La Bâtie-Montgascon;734;1870.5;20059.7;;;;;;;;;;;;;;;;;;;;;;;;
38030;Beaucroissant;577;1584.0;21256.0;;;;;;;;;;;;;;;;;;;;;;;;
38031;Beaufin;;;;;;;;;;;;;;;;;;;;;;;;;;;
38032;Beaufort;219;577.0;19343.2;;;;;;;;;;;;;;;;;;;;;;;;
38033;Beaulieu;234;656.0;22939.5;;;;;;;;;;;;;;;;;;;;;;;;
38034;Beaurepaire;1957;4485.0;17144.7;51;19;22;20;27;19;11;10;11;31;100.0;60.6;55.8;4.8;31.4;12.1;8.8;3.3;2.9;2.5;-12.9;2.9;9737.5;28717.1
38035;Beauvoir-de-Marc;415;1094.0;22036.7;;;;;;;;;;;;;;;;;;;;;;;;
38036;Beauvoir-en-Royans;;;;;;;;;;;;;;;;;;;;;;;;;;;
38037;Bellegarde-Poussieu;383;977.5;21631.3;;;;;;;;;;;;;;;;;;;;;;;;
38038;Belmont;177;504.0;18902.1;;;;;;;;;;;;;;;;;;;;;;;;
38039;Bernin;1141;3138.0;29594.8;84;3;;2;4;3;2;2;1;11;100.0;75.7;71.8;3.9;24.9;17.5;2.0;1.4;0.2;0.3;-20.1;3.0;16886.7;50211.0
38040;Besse;51;89.0;15845.0;;;;;;;;;;;;;;;;;;;;;;;;
38041;Bessins;47;133.0;19175.6;;;;;;;;;;;;;;;;;;;;;;;;
38042;Bévenais;369;1005.5;19926.1;;;;;;;;;;;;;;;;;;;;;;;;
38043;Bilieu;532;1464.5;22339.5;;;;;;;;;;;;;;;;;;;;;;;;
38044;Biol;563;1447.5;19979.6;;;;;;;;;;;;;;;;;;;;;;;;
38045;Biviers;929;2420.5;35202.7;87;3;;5;2;4;1;2;2;7;100.0;65.9;56.9;9.0;29.0;30.7;1.1;0.8;0.1;0.2;-26.7;3.7;18711.0;68946.8
38046;Bizonnes;337;920.5;19430.4;;;;;;;;;;;;;;;;;;;;;;;;
38047;Blandin;57;136.0;19519.4;;;;;;;;;;;;;;;;;;;;;;;;
38048;Bonnefamille;384;1066.5;24237.0;;;;;;;;;;;;;;;;;;;;;;;;
38049;Bossieu;113;277.0;19493.9;;;;;;;;;;;;;;;;;;;;;;;;
38050;Le Bouchage;246;608.5;18882.9;;;;;;;;;;;;;;;;;;;;;;;;
38051;Bougé-Chambalud;514;1343.5;20812.7;;;;;;;;;;;;;;;;;;;;;;;;
38052;Le Bourg-d'Oisans;1390;3298.0;20246.2;68;9;;14;8;9;6;8;6;16;100.0;73.0;65.3;7.7;24.5;13.6;3.9;2.2;0.7;1.0;-15.0;2.8;12118.6;33449.6
38053;Bourgoin-Jallieu;12127;26755.0;18194.9;61;18;20;21;22;16;14;8;7;27;100.0;72.7;68.6;4.1;25.4;9.6;7.0;2.8;1.9;2.4;-14.7;3.4;9680.6;32454.5
38054;Bouvesse-Quirieu;577;1441.0;20086.0;;;;;;;;;;;;;;;;;;;;;;;;
38055;Brangues;237;583.0;20561.0;;;;;;;;;;;;;;;;;;;;;;;;
38056;Bressieux;;;;;;;;;;;;;;;;;;;;;;;;;;;
38057;Bresson;283;708.5;30102.0;;;;;;;;;;;;;;;;;;;;;;;;
38058;Brézins;716;2039.0;19192.0;62;13;;15;16;11;7;;8;31;100.0;77.1;73.2;3.9;21.9;8.6;5.8;3.9;0.9;1.1;-13.4;2.7;11137.1;30608.2
38059;Brié-et-Angonnes;928;2441.0;29052.7;86;4;;1;8;2;2;4;3;8;100.0;69.7;64.2;5.5;27.9;20.9;1.9;1.4;0.3;0.2;-20.4;3.3;15743.5;51697.3
38060;Brion;59;149.0;20043.9;;;;;;;;;;;;;;;;;;;;;;;;
38061;La Buisse;1157;3261.5;24795.8;78;4;;2;3;3;2;;3;9;100.0;85.8;79.3;6.5;17.9;10.5;3.2;2.3;0.4;0.5;-17.4;2.8;14545.3;41003.3
38062;La Buissière;267;710.5;23318.9;;;;;;;;;;;;;;;;;;;;;;;;
38063;Burcin;165;435.0;21388.6;;;;;;;;;;;;;;;;;;;;;;;;
38064;Cessieu;1066;2818.5;21167.2;70;7;;7;9;5;6;9;6;14;100.0;73.9;71.2;2.7;23.9;12.5;4.0;2.5;0.8;0.7;-14.3;2.6;12800.5;33303.5
38065;Châbons;756;2044.0;19692.4;62;9;;7;14;4;8;;6;21;100.0;76.0;71.6;4.4;22.0;9.0;5.3;3.4;0.8;1.0;-12.3;2.5;12481.3;31541.9
38066;Chalon;67;180.5;22543.8;;;;;;;;;;;;;;;;;;;;;;;;
38067;Chamagnieu;511;1409.5;25017.6;;;;;;;;;;;;;;;;;;;;;;;;
38068;Champagnier;481;1296.5;28727.2;;;;;;;;;;;;;;;;;;;;;;;;
38069;Champier;532;1389.0;18759.0;;;;;;;;;;;;;;;;;;;;;;;;
38070;Le Champ-près-Froges;477;1220.0;22510.0;;;;;;;;;;;;;;;;;;;;;;;;
38071;Champ-sur-Drac;1289;3185.5;21799.0;74;5;;4;8;4;4;7;3;14;100.0;71.9;69.2;2.7;30.0;9.4;3.0;1.9;0.5;0.6;-14.3;2.6;13721.0;35038.0
38072;Chanas;954;2366.0;20054.7;68;11;17;15;12;8;6;5;9;14;100.0;72.5;67.1;5.4;24.2;14.0;3.9;2.6;0.5;0.7;-14.6;2.9;11526.7;33697.0
38073;Chantelouve;;;;;;;;;;;;;;;;;;;;;;;;;;;
38074;Chantesse;133;345.0;20818.6;;;;;;;;;;;;;;;;;;;;;;;;
38075;Chapareillan;1149;2981.0;21839.5;69;7;;10;7;6;6;8;4;17;100.0;77.1;72.6;4.5;21.4;13.5;3.7;2.6;0.5;0.6;-15.7;2.9;13239.2;38713.0
38076;La Chapelle-de-la-Tour;645;1736.0;22791.3;;;;;;;;;;;;;;;;;;;;;;;;
38077;La Chapelle-de-Surieu;260;743.5;20643.3;;;;;;;;;;;;;;;;;;;;;;;;
38078;La Chapelle-du-Bard;208;535.0;20282.4;;;;;;;;;;;;;;;;;;;;;;;;
38080;Charancieu;271;764.0;20713.3;;;;;;;;;;;;;;;;;;;;;;;;
38081;Charantonnay;686;1893.0;22493.3;;;;;;;;;;;;;;;;;;;;;;;;
38082;Charavines;759;1916.0;20966.7;;;;;;;;;;;;;;;;;;;;;;;;
38083;Charette;167;420.0;18904.0;;;;;;;;;;;;;;;;;;;;;;;;
38084;Charnècles;567;1595.0;23395.6;;;;;;;;;;;;;;;;;;;;;;;;
38085;Charvieu-Chavagneux;2991;8420.0;19397.6;61;13;21;14;13;9;13;17;6;30;100.0;79.3;76.2;3.1;21.4;5.8;6.3;3.6;1.2;1.5;-12.8;2.8;11003.1;30622.0
38086;Chasselay;165;417.5;20278.1;;;;;;;;;;;;;;;;;;;;;;;;
38087;Chasse-sur-Rhône;2108;5491.5;19258.8;63;13;18;12;15;13;9;11;4;26;100.0;76.2;72.3;3.9;22.8;9.0;6.2;3.3;1.2;1.7;-14.2;2.8;11048.0;31322.2
38089;Chassignieu;83;218.0;20294.0;;;;;;;;;;;;;;;;;;;;;;;;
38090;Château-Bernard;144;287.0;21125.0;;;;;;;;;;;;;;;;;;;;;;;;
38091;Châteauvilain;251;665.5;22263.0;;;;;;;;;;;;;;;;;;;;;;;;
38092;Châtelus;39;102.0;18442.6;;;;;;;;;;;;;;;;;;;;;;;;
38093;Châtenay;168;440.0;20372.1;;;;;;;;;;;;;;;;;;;;;;;;
38094;Châtonnay;756;1968.5;19828.8;;;;;;;;;;;;;;;;;;;;;;;;
38095;Chatte;1031;2485.0;19736.0;65;8;;12;5;9;7;9;6;16;100.0;68.2;60.5;7.7;30.1;13.0;3.8;2.3;0.6;0.8;-15.1;2.7;12505.6;33448.0
38097;Chavanoz;1650;4599.0;19514.4;63;13;19;13;17;9;6;13;6;26;100.0;77.9;73.7;4.2;21.4;8.0;6.2;3.7;1.1;1.4;-13.5;2.8;11094.1;31376.7
38098;Chélieu;241;680.0;20683.9;;;;;;;;;;;;;;;;;;;;;;;;
38099;Chevrières;259;680.5;21140.0;;;;;;;;;;;;;;;;;;;;;;;;
38100;Le Cheylas;935;2653.0;21074.6;68;9;;11;10;8;4;;4;24;100.0;82.9;79.5;3.4;18.4;7.0;4.8;3.1;0.7;1.0;-13.1;2.6;12507.0;32347.0
38101;Cheyssieu;374;1047.5;22239.0;;;;;;;;;;;;;;;;;;;;;;;;
38102;Chèzeneuve;190;507.0;24752.0;;;;;;;;;;;;;;;;;;;;;;;;
38103;Chichilianne;132;287.0;19708.3;;;;;;;;;;;;;;;;;;;;;;;;
38104;Chimilin;564;1504.5;19617.3;;;;;;;;;;;;;;;;;;;;;;;;
38105;Chirens;874;2395.5;21987.3;75;5;;6;5;6;2;;3;14;100.0;75.5;71.5;4.0;24.9;11.5;3.3;2.4;0.4;0.6;-15.2;2.5;13778.9;34839.3
38106;Cholonge;127;314.5;21324.8;;;;;;;;;;;;;;;;;;;;;;;;
38107;Chonas-l'Amballan;601;1690.0;23333.8;;;;;;;;;;;;;;;;;;;;;;;;
38108;Choranche;57;116.5;15087.5;;;;;;;;;;;;;;;;;;;;;;;;
38109;Chozeau;351;982.0;24995.3;;;;;;;;;;;;;;;;;;;;;;;;
38110;Chuzelles;768;2082.0;25084.8;78;4;;8;4;3;1;;3;9;100.0;77.2;71.7;5.5;23.5;14.4;2.4;1.7;0.3;0.3;-17.5;2.9;14308.0;41406.4
38111;Claix;3066;7922.0;26691.2;81;4;;5;4;4;2;6;2;10;100.0;76.0;69.9;6.1;25.4;16.8;2.2;1.5;0.3;0.4;-20.4;3.2;15096.0;47581.5
38112;Clavans-en-Haut-Oisans;;;;;;;;;;;;;;;;;;;;;;;;;;;
38113;Clelles;246;542.5;17880.0;;;;;;;;;;;;;;;;;;;;;;;;
38114;Clonas-sur-Varèze;548;1511.5;22690.0;;;;;;;;;;;;;;;;;;;;;;;;
38115;Saint-Martin-de-la-Cluze;264;693.5;22516.4;;;;;;;;;;;;;;;;;;;;;;;;
38116;Cognet;;;;;;;;;;;;;;;;;;;;;;;;;;;
38117;Cognin-les-Gorges;261;677.0;19781.0;;;;;;;;;;;;;;;;;;;;;;;;
38118;Colombe;571;1527.5;23214.8;;;;;;;;;;;;;;;;;;;;;;;;
38120;La Combe-de-Lancey;272;714.0;24797.6;;;;;;;;;;;;;;;;;;;;;;;;
38121;Commelle;314;912.0;19446.7;;;;;;;;;;;;;;;;;;;;;;;;
38124;Corbelin;887;2209.0;20076.5;61;12;;9;19;10;10;9;6;32;100.0;71.8;66.5;5.3;25.8;13.6;4.4;2.6;0.9;1.0;-15.6;3.2;11050.5;35743.3
38125;Cordéac;86;195.0;19151.0;;;;;;;;;;;;;;;;;;;;;;;;
38126;Corenc;1500;4001.0;35013.3;83;3;;5;3;3;2;2;2;11;100.0;73.4;60.8;12.6;24.0;27.2;1.5;1.1;0.1;0.3;-26.1;4.1;17545.0;71686.7
38127;Cornillon-en-Trièves;72;167.0;20124.3;;;;;;;;;;;;;;;;;;;;;;;;
38128;Corps;202;397.0;19026.5;;;;;;;;;;;;;;;;;;;;;;;;
38129;Corrençon-en-Vercors;157;382.0;20955.0;;;;;;;;;;;;;;;;;;;;;;;;
38130;La Côte-Saint-André;2141;4565.0;17834.7;57;18;35;23;20;17;9;8;8;30;100.0;66.6;59.8;6.8;29.4;12.4;6.4;2.6;1.8;2.1;-14.8;3.3;9841.4;32618.7
38131;Les Côtes-d'Arey;765;2053.0;24062.3;78;4;;3;2;3;2;;3;7;100.0;78.4;72.7;5.7;23.4;13.3;2.6;1.9;0.3;0.4;-17.7;2.7;15287.0;41506.5
38132;Les Côtes-de-Corps;;;;;;;;;;;;;;;;;;;;;;;;;;;
38133;Coublevie;1680;4540.0;26482.7;81;3;;3;5;2;3;2;2;10;100.0;74.1;68.9;5.2;26.0;16.6;2.4;1.7;0.3;0.3;-19.1;2.9;15462.0;45235.3
38134;Cour-et-Buis;332;849.5;21409.6;;;;;;;;;;;;;;;;;;;;;;;;
38135;Courtenay;461;1213.5;20807.7;;;;;;;;;;;;;;;;;;;;;;;;
38136;Crachier;182;488.5;23052.0;;;;;;;;;;;;;;;;;;;;;;;;
38137;Cras;168;481.0;23190.3;;;;;;;;;;;;;;;;;;;;;;;;
38138;Crémieu;1471;3287.5;20172.0;67;11;12;13;12;9;7;8;6;16;100.0;78.3;73.3;5.0;21.2;12.4;4.3;2.2;0.9;1.1;-16.2;3.2;11792.2;38076.9
38139;Creys-Mépieu;547;1407.5;20607.5;;;;;;;;;;;;;;;;;;;;;;;;
38140;Crolles;3115;8576.0;25916.0;79;5;6;5;6;3;4;3;2;10;100.0;81.9;77.5;4.4;20.4;12.0;3.1;2.1;0.4;0.7;-17.4;2.9;14589.6;42923.9
38141;Culin;248;716.5;21919.4;;;;;;;;;;;;;;;;;;;;;;;;
38144;Diémoz;948;2601.0;22618.9;75;5;;3;4;6;4;;3;11;100.0;79.1;71.9;7.2;22.5;10.6;3.2;2.3;0.3;0.5;-15.4;2.6;14121.9;36279.5
38145;Dionay;56;128.5;15232.0;;;;;;;;;;;;;;;;;;;;;;;;
38146;Dizimieu;285;777.0;23271.6;;;;;;;;;;;;;;;;;;;;;;;;
38147;Doissin;318;870.5;20688.1;;;;;;;;;;;;;;;;;;;;;;;;
38148;Dolomieu;1192;3122.0;20881.4;70;7;;8;9;8;4;7;6;16;100.0;74.7;68.6;6.1;23.8;13.2;3.7;2.5;0.5;0.7;-15.4;2.8;12643.3;35047.3
38149;Domarin;596;1488.0;22884.2;;;;;;;;;;;;;;;;;;;;;;;;
38150;Domène;2787;6610.0;20638.4;69;9;12;6;12;8;7;9;3;18;100.0;76.7;73.6;3.1;24.9;9.3;4.1;2.2;0.8;1.1;-15.0;2.8;12204.7;34083.3
38151;Échirolles;14730;35065.5;17996.5;60;18;28;23;23;17;10;8;4;31;100.0;67.5;65.3;2.2;29.6;8.5;8.1;3.4;2.3;2.5;-13.7;3.2;9795.7;31608.3
38152;Eclose;298;756.5;20508.7;;;;;;;;;;;;;;;;;;;;;;;;
38153;Engins;180;506.0;22928.6;;;;;;;;;;;;;;;;;;;;;;;;
38154;Entraigues;114;229.0;18502.7;;;;;;;;;;;;;;;;;;;;;;;;
38155;Entre-deux-Guiers;708;1709.0;20221.5;;;;;;;;;;;;;;;;;;;;;;;;
38156;Les Éparres;373;969.5;20260.4;;;;;;;;;;;;;;;;;;;;;;;;
38157;Estrablin;1298;3338.5;22955.0;76;5;;12;6;4;2;4;5;10;100.0;72.0;65.5;6.5;29.3;11.8;3.0;1.8;0.6;0.5;-16.1;2.7;14149.4;37500.0
38158;Eybens;4157;9919.0;22388.6;73;9;13;10;12;7;4;5;3;19;100.0;77.0;74.1;2.9;23.4;11.5;4.3;2.2;0.9;1.2;-16.2;3.2;12280.5;39291.2
38159;Eydoche;191;520.5;18493.5;;;;;;;;;;;;;;;;;;;;;;;;
38160;Eyzin-Pinet;822;2197.0;22539.0;73;5;;3;7;5;2;;5;9;100.0;78.3;72.5;5.8;22.2;11.6;3.3;2.3;0.4;0.6;-15.4;2.6;14090.6;36928.0
38161;Faramans;392;1004.0;20120.6;;;;;;;;;;;;;;;;;;;;;;;;
38162;Faverges-de-la-Tour;521;1353.0;21280.5;;;;;;;;;;;;;;;;;;;;;;;;
38163;La Ferrière;115;247.0;20119.5;;;;;;;;;;;;;;;;;;;;;;;;
38165;Fitilieu;717;1861.0;19365.0;;;;;;;;;;;;;;;;;;;;;;;;
38166;La Flachère;172;486.5;22731.3;;;;;;;;;;;;;;;;;;;;;;;;
38167;Flachères;186;492.0;20327.7;;;;;;;;;;;;;;;;;;;;;;;;
38169;Fontaine;9975;22471.0;18013.1;59;16;22;16;18;16;13;11;7;27;100.0;72.6;70.1;2.5;26.5;8.0;6.7;2.7;1.9;2.1;-13.8;2.9;10320.0;30036.7
38170;Fontanil-Cornillon;1108;2750.5;25342.7;83;3;;3;5;3;2;2;1;9;100.0;78.2;73.5;4.7;24.4;14.1;2.2;1.5;0.3;0.4;-18.9;2.7;15156.0;41554.2
38171;La Forteresse;121;306.5;21076.3;;;;;;;;;;;;;;;;;;;;;;;;
