code_commune;nom_commune;taux_chomage_2012;population_2012;nb_menages_fiscaux_2012;nb_personnes_menages_fiscaux_2012;revenu_median_2012;nb_etablissements_2012;effectifs_salaries_2012;bloc_centre_2012;bloc_droite_2012;bloc_droite_radicale_2012;bloc_gauche_2012;bloc_gauche_radicale_2012;bloc_souverainiste_autres_2012;taux_chomage_2017;population_2017;nb_menages_fiscaux_2017;nb_personnes_menages_fiscaux_2017;revenu_median_2017;nb_etablissements_2017;effectifs_salaries_2017;bloc_centre_2017;bloc_droite_2017;bloc_droite_radicale_2017;bloc_gauche_2017;bloc_gauche_radicale_2017;bloc_souverainiste_autres_2017;taux_chomage_2022;population_2022;nb_menages_fiscaux_2022;nb_personnes_menages_fiscaux_2022;revenu_median_2022;nb_etablissements_2022;effectifs_salaries_2022;bloc_centre_2022;bloc_droite_2022;bloc_droite_radicale_2022;bloc_gauche_2022;bloc_gauche_radicale_2022;bloc_souverainiste_autres_2022;bloc_centre_delta_12_17;bloc_centre_delta_17_22;bloc_droite_delta_12_17;bloc_droite_delta_17_22;bloc_droite_radicale_delta_12_17;bloc_droite_radicale_delta_17_22;bloc_gauche_delta_12_17;bloc_gauche_delta_17_22;bloc_gauche_radicale_delta_12_17;bloc_gauche_radicale_delta_17_22;bloc_souverainiste_autres_delta_12_17;bloc_souverainiste_autres_delta_17_22;taux_chomage_delta_12_17;taux_chomage_delta_17_22;population_delta_12_17;population_delta_17_22;nb_menages_fiscaux_delta_12_17;nb_menages_fiscaux_delta_17_22;nb_personnes_menages_fiscaux_delta_12_17;nb_personnes_menages_fiscaux_delta_17_22;revenu_median_delta_12_17;revenu_median_delta_17_22;nb_etablissements_delta_12_17;nb_etablissements_delta_17_22;effectifs_salaries_delta_12_17;effectifs_salaries_delta_17_22;salaries_par_etablissement_2012;personnes_par_menage_fiscal_2012;salaries_par_etablissement_2017;personnes_par_menage_fiscal_2017;salaries_par_etablissement_2022;personnes_par_menage_fiscal_2022;bloc_gagnant_2012;bloc_gagnant_2017;bloc_gagnant_2022
69027;Brignais;9.78834980815397;11429.0;4478.0;11377.0;23047.1;633.0;7511.0;12.051822838204275;31.60590539319072;14.05543838505574;38.35492618258512;1.4914130762277793;2.4404941247363663;9.56584319164841;11434.0;4806.0;11725.0;24490.0;700.0;7643.0;28.798532558850503;24.27392234790584;16.080709263222257;23.127483949862427;1.5132986854173036;6.206053194741669;7.76489026939504;12330.0;5283.0;12254.0;27170.0;760.0;8589.0;35.786728484497246;5.404230657780353;24.83338162851347;30.8316430020284;0.9707331208345408;2.1732831063459868;16.74670972064623;6.9881959256467425;-7.331983045284879;-18.86969169012549;2.0252708781665163;8.752672365291215;-15.22744223272269;7.7041590521659735;0.021885609189524313;-0.5425655645827628;3.7655590700053025;-4.032770088395682;-0.22250661650556047;-1.8009529222533702;5.0;896.0;328.0;477.0;348.0;529.0;1442.9000000000015;2680.0;67.0;60.0;132.0;946.0;11.86571879936809;2.5406431442608306;10.918571428571429;2.439658759883479;11.301315789473684;2.3195154268408102;bloc_gauche;bloc_centre;bloc_centre
69028;Brindas;5.91339345864675;5775.0;2136.0;5883.5;26196.0;156.0;897.0;12.853841709994224;36.48180242634315;16.175621028307337;30.79145002888504;1.3287117273252456;2.368573079145003;6.64259336067433;6174.0;2392.0;6369.0;27320.0;175.0;881.0;27.96633179473256;29.24246538148249;16.426825957100192;19.46782514254684;0.8417051316861255;6.054846592451805;5.39347643094588;6718.0;2622.0;6804.0;31020.0;181.0;974.0;38.86101354741596;7.425990968389362;27.270446562970395;23.607626693426997;0.5017561465127948;2.333166081284496;15.112490084738337;10.894681752683397;-7.239337044860662;-21.816474413093125;0.2512049287928555;10.843620605870203;-11.323624886338202;4.139801550880158;-0.4870065956391201;-0.3399489851733307;3.6862735133068023;-3.7216805111673095;0.7291999020275801;-1.2491169297284506;399.0;544.0;256.0;230.0;485.5;435.0;1124.0;3700.0;19.0;6.0;-16.0;93.0;5.75;2.7544475655430714;5.034285714285715;2.6626254180602005;5.3812154696132595;2.594965675057208;bloc_droite;bloc_droite;bloc_centre
69029;Bron;14.5862074512583;38746.0;15457.0;36867.0;19050.0;1016.0;12253.0;9.423307284239348;26.393246249500883;15.657977297358965;45.314015173121895;1.2948491244081912;1.916604871370715;15.063631825441;41543.0;16494.0;38640.0;20110.0;1004.0;12966.0;27.66958094663853;19.222188724751284;16.183298160988848;29.92463069038288;1.320470304492011;5.679831172746458;12.352460781359;42850.0;16970.0;38705.0;21350.0;1115.0;15169.0;28.895083328390964;4.857363145720894;21.932269734891168;41.646402941699776;1.1031374177095072;1.5657434315876877;18.246273662399183;1.2255023817524346;-7.1710575247496;-14.36482557903039;0.525320863629883;5.74897157390232;-15.389384482739015;11.721772251316896;0.02562118008381975;-0.21733288678250373;3.7632263013757434;-4.11408774115877;0.4774243741827;-2.7111710440820005;2797.0;1307.0;1037.0;476.0;1773.0;65.0;1060.0;1240.0;-12.0;111.0;713.0;2203.0;12.06003937007874;2.3851329494727307;12.914342629482071;2.3426700618406695;13.604484304932736;2.2807896287566294;bloc_gauche;bloc_gauche;bloc_gauche
69030;Brullioles;7.14285714285715;812.0;320.0;799.0;19804.3;18.0;66.0;10.30534351145038;38.3587786259542;18.3206106870229;28.435114503816795;1.5267175572519085;3.0534351145038165;5.60975609756098;816.0;321.0;819.0;23180.0;18.0;72.0;17.092337917485263;25.93320235756385;24.95088408644401;19.25343811394892;1.5717092337917484;11.19842829076621;3.30209456597952;823.0;333.0;817.0;24200.0;16.0;45.0;33.78640776699029;5.436893203883495;33.398058252427184;21.553398058252423;1.3592233009708738;4.466019417475728;6.786994406034884;16.694069849505023;-12.425576268390351;-20.496309153680354;6.63027339942111;8.447174165983174;-9.181676389867874;2.2999599443035024;0.04499167653983993;-0.21248593282087458;8.144993176262393;-6.732408873290481;-1.5331010452961706;-2.3076615315814597;4.0;7.0;1.0;12.0;20.0;-2.0;3375.7000000000007;1020.0;0.0;-2.0;6.0;-27.0;3.6666666666666665;2.496875;4.0;2.5514018691588785;2.8125;2.4534534534534536;bloc_droite;bloc_droite;bloc_centre
69031;Brussieu;5.64662969205559;1261.0;471.0;1271.5;20591.7;21.0;92.0;12.4251497005988;29.191616766467064;22.15568862275449;30.988023952095805;2.095808383233533;3.143712574850299;6.41111081377983;1376.0;507.0;1400.0;22910.0;24.0;116.0;22.315202231520225;16.457461645746164;24.54672245467225;19.5258019525802;1.2552301255230125;15.899581589958158;5.62417782229522;1378.0;507.0;1358.0;25840.0;24.0;103.0;31.003811944091485;5.209656925031767;35.45108005082592;22.61753494282084;1.6518424396442184;4.066073697585769;9.890052530921425;8.68860971257126;-12.7341551207209;-11.247804720714399;2.3910338319177598;10.904357596153673;-11.462221999515606;3.09173299024064;-0.8405782577105203;0.3966123141212059;12.755869015107859;-11.833507892372388;0.7644811217242404;-0.7869329914846102;115.0;2.0;36.0;0.0;128.5;-42.0;2318.2999999999993;2930.0;3.0;0.0;24.0;-13.0;4.380952380952381;2.699575371549894;4.833333333333333;2.7613412228796843;4.291666666666667;2.678500986193294;bloc_gauche;bloc_droite_radicale;bloc_droite_radicale
69032;Bully;6.83133262301144;2086.0;743.0;1979.0;22236.6;57.0;318.0;11.22778675282714;35.70274636510501;19.789983844911145;30.61389337641357;0.8885298869143781;1.777059773828756;6.87500000000472;1982.0;787.0;1994.0;24770.0;56.0;353.0;22.41529105125977;24.50043440486533;25.716768027801912;18.33188531711555;1.3900955690703736;7.645525629887055;5.33516530182729;2144.0;841.0;2116.0;27940.0;64.0;482.0;32.09013209013209;5.128205128205128;34.34343434343434;23.543123543123546;0.9324009324009324;3.962703962703962;11.187504298432632;9.674841038872316;-11.202311960239676;-19.372229276660203;5.926784182890767;8.626666315632427;-12.282008059298022;5.211238226007996;0.5015656821559955;-0.4576946366694412;5.8684658560582985;-3.6828216671830925;0.04366737699327938;-1.5398346981774296;-104.0;162.0;44.0;54.0;15.0;122.0;2533.4000000000015;3170.0;-1.0;8.0;35.0;129.0;5.578947368421052;2.6635262449528936;6.303571428571429;2.533672172808132;7.53125;2.516052318668252;bloc_droite;bloc_droite_radicale;bloc_droite_radicale
69033;Cailloux-sur-Fontaines;4.55971324351374;2525.0;896.0;2549.5;29474.4;93.0;828.0;11.6729088639201;42.50936329588015;13.420724094881397;29.837702871410738;0.6242197253433208;1.9350811485642945;6.3792739744314;2722.0;1030.0;2822.0;31460.0;100.0;840.0;28.23667252489748;35.969537199765675;15.582893966022263;13.181019332161686;0.7029876977152899;6.32688927943761;5.56201677626126;2951.0;1087.0;2965.0;36100.0;102.0;575.0;43.82716049382716;7.182940516273851;27.104377104377104;18.85521885521885;0.5050505050505051;2.525252525252525;16.56376366097738;15.59048796892968;-6.539826096114474;-28.786596683491823;2.1621698711408666;11.52148313835484;-16.65668353924905;5.674199523057165;0.07876797237196909;-0.19793719266478482;4.391808130873316;-3.8016367541850853;1.8195607309176598;-0.8172571981701404;197.0;229.0;134.0;57.0;272.5;143.0;1985.5999999999985;4640.0;7.0;2.0;12.0;-265.0;8.903225806451612;2.845424107142857;8.4;2.7398058252427187;5.637254901960785;2.7276908923643055;bloc_droite;bloc_droite;bloc_centre
69034;Caluire-et-Cuire;9.76916569292732;42581.0;19280.0;42493.0;23570.4;1030.0;10410.0;11.279872999528038;36.727163513107655;11.271291886557687;37.77405929549062;1.081220234264384;1.8663920710516155;10.3077058553409;43187.0;19219.0;41740.0;25010.0;1023.0;10146.0;31.133817026574505;29.322113939810247;11.029064525823207;23.34177649937749;0.8800927317219767;4.293135276692569;8.88341062603883;43479.0;19696.0;41723.0;28200.0;1085.0;10465.0;38.51200686106346;7.126929674099486;20.471698113207548;31.367924528301888;0.9562607204116638;1.5651801029159518;19.853944027046467;7.378189834488957;-7.405049573297408;-22.19518426571076;-0.24222736073448026;9.442633587384341;-14.432282796113132;8.026148028924396;-0.2011275025424073;0.0761679886896871;2.4267432056409532;-2.727955173776617;0.5385401624135806;-1.4242952293020714;606.0;292.0;-61.0;477.0;-753.0;-17.0;1439.5999999999985;3190.0;-7.0;62.0;-264.0;319.0;10.106796116504855;2.20399377593361;9.917888563049853;2.1718091471980854;9.64516129032258;2.1183489033306255;bloc_gauche;bloc_centre;bloc_centre
69035;Cenves;10.0961538461538;407.0;158.0;390.5;20158.6;7.0;16.0;17.073170731707318;27.64227642276423;17.073170731707318;34.552845528455286;1.6260162601626018;2.032520325203252;9.86104939547847;391.0;161.0;396.0;22490.0;5.0;10.0;29.249011857707508;19.367588932806324;16.600790513833992;24.90118577075099;1.9762845849802373;7.905138339920949;4.56609287723855;393.0;161.0;406.0;24380.0;7.0;12.0;31.226765799256505;4.83271375464684;27.137546468401485;30.48327137546468;1.486988847583643;4.83271375464684;12.17584112600019;1.9777539415489969;-8.274687489957905;-14.534875178159485;-0.47238021787332585;10.536755954567493;-9.651659757704298;5.58208560471369;0.3502683248176355;-0.48929573739659427;5.8726180147176965;-3.072424585274109;-0.2351044506753297;-5.294956518239921;-16.0;2.0;3.0;0.0;5.5;10.0;2331.4000000000015;1890.0;-2.0;2.0;-6.0;2.0;2.2857142857142856;2.471518987341772;2.0;2.459627329192547;1.7142857142857142;2.5217391304347827;bloc_gauche;bloc_centre;bloc_centre
69036;Cercié;4.6551724137931;1130.0;419.0;1148.5;20388.6;30.0;116.0;10.110584518167457;29.067930489731435;28.12006319115324;28.593996840442337;2.211690363349131;1.895734597156398;8.73141982929254;1128.0;423.0;1104.0;22280.0;31.0;125.0;18.638573743922205;21.88006482982172;30.63209076175041;18.80064829821718;1.6207455429497568;8.427876823338735;6.39719420859965;1135.0;439.0;1121.0;24420.0;33.0;119.0;31.875;4.375;41.5625;18.75;1.5625;1.875;8.527989225754748;13.236426256077795;-7.187865659909715;-17.50506482982172;2.5120275705971693;10.930409238249592;-9.793348542225157;-0.050648298217179644;-0.5909448203993743;-0.05824554294975681;6.532142226182337;-6.552876823338735;4.07624741549944;-2.334225620692889;-2.0;7.0;4.0;16.0;-44.5;17.0;1891.4000000000015;2140.0;1.0;2.0;9.0;-6.0;3.8666666666666667;2.7410501193317423;4.032258064516129;2.6099290780141846;3.606060606060606;2.5535307517084282;bloc_droite;bloc_droite_radicale;bloc_droite_radicale
69037;Chambost-Allières;8.92857142857143;794.0;348.0;827.0;18781.9;13.0;213.0;10.893246187363834;29.193899782135077;23.093681917211327;31.590413943355124;2.396514161220044;2.832244008714597;6.52849810535942;839.0;327.0;791.0;20970.0;14.0;187.0;18.58974358974359;18.803418803418804;29.059829059829063;21.7948717948718;1.4957264957264955;10.256410256410255;7.58925292573629;819.0;349.0;811.0;23010.0;13.0;169.0;23.65145228215768;7.883817427385892;39.41908713692946;24.896265560165972;1.867219917012448;2.282157676348548;7.696497402379757;5.06170869241409;-10.390480978716273;-10.919601376032912;5.966147142617736;10.3592580771004;-9.795542148483324;3.1013937652941728;-0.9007876654935483;0.3714934212859524;7.424166247695659;-7.974252580061707;-2.400073323212011;1.0607548203768706;45.0;-20.0;-21.0;22.0;-36.0;20.0;2188.0999999999985;2040.0;1.0;-1.0;-26.0;-18.0;16.384615384615383;2.3764367816091956;13.357142857142858;2.418960244648318;13.0;2.32378223495702;bloc_gauche;bloc_droite_radicale;bloc_droite_radicale
69038;Chambost-Longessaigne;10.0;916.0;372.0;946.5;18677.2;12.0;25.0;9.861932938856016;32.544378698224854;21.89349112426036;29.78303747534517;2.169625246548323;3.7475345167652856;8.83725327909853;938.0;379.0;938.0;20160.0;19.0;38.0;15.892857142857142;22.678571428571427;22.857142857142858;26.42857142857143;2.142857142857143;10.0;6.97879181818309;923.0;393.0;959.0;21540.0;15.0;45.0;28.90070921985816;4.964539007092199;29.25531914893617;32.801418439716315;1.4184397163120568;2.6595744680851063;6.030924204001126;13.007852077001019;-9.865807269653427;-17.714032421479228;0.9636517328824965;6.3981762917933125;-3.354466046773741;6.372847011144884;-0.02676810369118021;-0.724417426545086;6.252465483234714;-7.340425531914894;-1.1627467209014704;-1.8584614609154393;22.0;-15.0;7.0;14.0;-8.5;21.0;1482.7999999999993;1380.0;7.0;-4.0;13.0;7.0;2.0833333333333335;2.5443548387096775;2.0;2.474934036939314;3.0;2.440203562340967;bloc_droite;bloc_gauche;bloc_gauche
69039;Chamelet;10.3857566765579;641.0;271.0;637.0;20610.5;6.0;18.0;13.138686131386862;31.143552311435524;18.004866180048662;34.54987834549878;1.2165450121654502;1.9464720194647205;10.4683195590539;682.0;287.0;698.0;21410.0;11.0;20.0;20.87628865979381;22.938144329896907;26.03092783505155;23.195876288659797;2.31958762886598;4.639175257731959;5.85251625407809;703.0;298.0;703.0;23900.0;11.0;59.0;29.812206572769952;6.807511737089202;30.985915492957744;28.638497652582164;1.8779342723004693;1.8779342723004693;7.737602528406949;8.93591791297614;-8.205407981538617;-16.130632592807707;8.026061655002888;4.954987657906194;-11.354002056838986;5.442621363922367;1.1030426167005298;-0.44165335656551075;2.6927032382672387;-2.76124098543149;0.08256288249599919;-4.61580330497581;41.0;21.0;16.0;11.0;61.0;5.0;799.5;2490.0;5.0;0.0;2.0;39.0;3.0;2.3505535055350553;1.8181818181818181;2.43205574912892;5.363636363636363;2.359060402684564;bloc_gauche;bloc_droite_radicale;bloc_droite_radicale
69040;Champagne-au-Mont-d'Or;9.91506950766111;5613.0;2435.0;5557.0;23739.1;373.0;3581.0;10.546378653113088;41.26429479034307;14.612452350698856;30.1143583227446;1.1118170266836087;2.350698856416773;11.8909795943143;5526.0;2479.0;5643.0;25510.0;378.0;3936.0;28.893979057591626;33.21335078534031;13.448952879581151;17.801047120418847;0.8835078534031414;5.7591623036649215;8.82433801863275;6124.0;2707.0;5927.0;27600.0;397.0;4717.0;37.55824790307549;7.145076110593351;27.36874805840323;25.66014290152221;0.7766387076731904;1.4911463187325256;18.347600404478538;8.664268845483864;-8.050944005002762;-26.06827467474696;-1.1634994711177047;13.91979517882208;-12.313311202325753;7.859095781103363;-0.2283091732804673;-0.10686914572995099;3.4084634472481485;-4.268015984932396;1.9759100866531902;-3.066641575681551;-87.0;598.0;44.0;228.0;86.0;284.0;1770.9000000000015;2090.0;5.0;19.0;355.0;781.0;9.600536193029491;2.282135523613963;10.412698412698413;2.2763210972166195;11.8816120906801;2.189508681196897;bloc_droite;bloc_droite;bloc_centre
69042;La Chapelle-sur-Coise;2.66666666666667;565.0;201.0;590.0;21274.2;4.0;5.0;12.154696132596683;35.0828729281768;20.718232044198896;26.79558011049724;1.3812154696132597;3.867403314917127;3.58306188925081;573.0;206.0;592.0;22180.0;2.0;5.0;20.221606648199447;20.221606648199447;26.038781163434905;18.83656509695291;0.8310249307479225;13.850415512465377;3.15162412035971;566.0;212.0;567.0;25150.0;8.0;12.0;30.727762803234505;4.851752021563343;33.42318059299191;25.60646900269542;0.5390835579514826;4.851752021563343;8.066910515602764;10.506156155035058;-14.86126627997735;-15.369854626636105;5.320549119236009;7.384399429557007;-7.959015013544331;6.76990390574251;-0.5501905388653372;-0.29194137279643995;9.98301219754825;-8.998663490902032;0.9163952225841401;-0.43143776889109997;8.0;-7.0;5.0;6.0;2.0;-25.0;905.7999999999993;2970.0;-2.0;6.0;0.0;7.0;1.25;2.9353233830845773;2.5;2.8737864077669903;1.5;2.6745283018867925;bloc_droite;bloc_droite_radicale;bloc_droite_radicale
69043;Chaponost;7.31644790122864;8099.0;3088.0;8322.5;28056.0;279.0;3669.0;13.146176185866407;37.986447241045504;11.539206195546951;34.24975798644724;0.85188770571152;2.226524685382381;7.54672155043758;8717.0;3485.0;8968.0;28660.0;299.0;4198.0;31.55515370705244;30.0;13.18264014466546;18.95117540687161;0.7956600361663654;5.5153707052441225;6.70340932178868;9217.0;3554.0;9058.0;32760.0;371.0;3898.0;39.903243146389535;7.54345099444544;24.17129546676223;26.19602221824046;0.5196201397598996;1.6663680344024367;18.40897752118603;8.348089439337095;-7.986447241045504;-22.45654900555456;1.6434339491185082;10.988655322096772;-15.298582579575633;7.244846811368852;-0.05622766954515457;-0.27603989640646576;3.2888460198617415;-3.849002670841686;0.23027364920893945;-0.8433122286488999;618.0;500.0;397.0;69.0;645.5;90.0;604.0;4100.0;20.0;72.0;529.0;-300.0;13.150537634408602;2.695110103626943;14.040133779264215;2.5733142037302725;10.506738544474393;2.5486775464265614;bloc_droite;bloc_centre;bloc_centre
69044;Charbonnières-les-Bains;6.39733933618777;4919.0;2039.0;5141.5;33434.4;160.0;1221.0;10.49806143751864;56.36743215031316;9.245451834178349;21.32418729495974;0.4473605726215329;2.1175067104085894;8.97148533610001;5067.0;2124.0;5264.0;34680.0;165.0;1472.0;28.01946193474528;49.39896966227819;8.614768174012594;10.58958214081282;0.4865483686319404;2.890669719519176;8.40952484453717;5272.0;2366.0;5702.0;39950.0;209.0;1684.0;46.17921935129192;11.65475536008796;23.969213853765805;15.94282572842221;0.4947773501924134;1.7592083562396923;17.52140049722664;18.15975741654664;-6.968462488034966;-37.74421430219023;-0.6306836601657544;15.35444567975321;-10.73460515414692;5.353243587609391;0.039187796010407505;0.008228981560473025;0.7731630091105868;-1.1314613632794839;2.57414599991224;-0.5619604915628393;148.0;205.0;85.0;242.0;122.5;438.0;1245.5999999999985;5270.0;5.0;44.0;251.0;212.0;7.63125;2.5215792054928885;8.921212121212122;2.4783427495291903;8.057416267942584;2.4099746407438714;bloc_droite;bloc_droite;bloc_centre
69045;Charentay;5.85516178736518;1197.0;447.0;1187.5;21730.7;11.0;61.0;9.193776520509193;32.814710042432814;25.601131541725604;29.13719943422914;0.5657708628005658;2.6874115983026874;8.1790123454767;1240.0;488.0;1238.0;22680.0;17.0;41.0;22.30014025245442;24.26367461430575;28.330995792426368;16.97054698457223;0.8415147265077139;7.293127629733521;5.19291381333932;1269.0;500.0;1208.0;26370.0;18.0;43.0;29.29848693259973;5.226960110041266;38.10178817056397;22.696011004126547;1.3755158184319118;3.3012379642365883;13.106363731945226;6.9983466801453105;-8.551035428127065;-19.036714504264484;2.729864250700764;9.770792378137603;-12.166652449656908;5.725464019554316;0.2757438637071481;0.534001091924198;4.605716031430833;-3.9918896654969322;2.32385055811152;-2.9860985321373796;43.0;29.0;41.0;12.0;50.5;-30.0;949.2999999999993;3690.0;6.0;1.0;-20.0;2.0;5.545454545454546;2.656599552572707;2.411764705882353;2.5368852459016393;2.388888888888889;2.416;bloc_droite;bloc_droite_radicale;bloc_droite_radicale
69046;Charly;5.15022031243057;4448.0;1646.0;4636.5;29089.5;87.0;436.0;13.055003313452618;39.99337309476474;12.65738899933731;31.312127236580515;0.5964214711729622;2.3856858846918487;6.09312733048362;4541.0;1756.0;4738.0;31190.0;77.0;358.0;31.26012309685779;35.179786200194364;12.050534499514091;15.257531584062194;0.8098477486232589;5.442176870748299;7.15919711993291;4670.0;1853.0;4802.0;36060.0;90.0;394.0;43.06501547987616;8.173374613003096;25.26315789473684;21.26934984520124;0.6191950464396285;1.609907120743034;18.205119783405173;11.80489238301837;-4.813586894570378;-27.006411587191266;-0.6068544998232195;13.212623395222748;-16.054595652518323;6.011818261139046;0.21342627745029674;-0.1906527021836304;3.0564909860564504;-3.832269750005265;0.9429070180530497;1.0660697894492897;93.0;129.0;110.0;97.0;101.5;64.0;2100.5;4870.0;-10.0;13.0;-78.0;36.0;5.011494252873563;2.8168286755771565;4.64935064935065;2.6981776765375853;4.377777777777778;2.5914732865623313;bloc_droite;bloc_droite;bloc_centre
69047;Charnay;9.03846153846154;1094.0;375.0;930.0;26157.1;22.0;87.0;13.2996632996633;34.68013468013468;15.824915824915823;33.670033670033675;0.5050505050505051;2.0202020202020203;7.90513833982574;1057.0;393.0;974.0;29270.0;26.0;99.0;28.69718309859155;32.92253521126761;11.091549295774648;20.24647887323944;0.8802816901408451;6.161971830985916;4.63653911051944;1031.0;402.0;950.0;34880.0;30.0;114.0;39.59044368600683;4.948805460750854;27.474402730375424;24.914675767918087;1.023890784982935;2.04778156996587;15.397519798928252;10.893260587415277;-1.7575994688670704;-27.973729750516753;-4.7333665291411755;16.382853434600776;-13.423554796794235;4.668196894678648;0.37523118509034004;0.14360909484208995;4.141769810783895;-4.114190261020045;-1.1333231986358;-3.2685992293063;-37.0;-26.0;18.0;9.0;44.0;-24.0;3112.9000000000015;5610.0;4.0;4.0;12.0;15.0;3.9545454545454546;2.48;3.8076923076923075;2.4783715012722647;3.8;2.36318407960199;bloc_droite;bloc_droite;bloc_centre
69048;Chassagny;;;425.0;1272.5;23932.6;;;9.511568123393316;28.406169665809767;21.85089974293059;36.50385604113111;1.1568123393316194;2.570694087403599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.9941176470588236;;;;;bloc_gauche;;
69049;Chasselay;7.12307814948715;2695.0;982.0;2549.0;28351.2;63.0;300.0;12.238979118329468;42.86542923433875;12.935034802784225;29.23433874709977;0.7540603248259861;1.9721577726218096;6.10698195445669;2784.0;1058.0;2730.0;29760.0;65.0;296.0;26.73267326732673;35.6985698569857;13.421342134213422;17.10671067106711;0.935093509350935;6.105610561056106;5.2546641810824;2901.0;1092.0;2677.0;33960.0;72.0;277.0;38.646288209606986;7.914847161572053;28.76637554585153;22.161572052401745;0.8187772925764192;1.6921397379912666;14.493694148997264;11.913614942280255;-7.166859377353049;-27.783722695413648;0.486307331429197;15.34503341163811;-12.12762807603266;5.054861381334636;0.181033184524949;-0.11631621677451587;4.133452788434297;-4.41347082306484;-1.0160961950304603;-0.8523177733742902;89.0;117.0;76.0;34.0;181.0;-53.0;1408.7999999999993;4200.0;2.0;7.0;-4.0;-19.0;4.761904761904762;2.595723014256619;4.553846153846154;2.5803402646502835;3.8472222222222223;2.4514652014652016;bloc_droite;bloc_droite;bloc_centre
