annee_election;code_commune;nom_commune;taux_chomage;population;nb_menages_fiscaux;nb_personnes_menages_fiscaux;revenu_median;nb_etablissements;effectifs_salaries;bloc_centre;bloc_droite;bloc_droite_radicale;bloc_gauche;bloc_gauche_radicale;bloc_souverainiste_autres
2012;69125;Marcilly-d'Azergues;8.2089552238806;873.0;337.0;867.5;27622.0;50.0;304.0;12.440191387559809;40.98883572567783;16.586921850079744;26.6347687400319;1.116427432216906;2.232854864433812
2012;69126;Marcy;6.27177700348432;617.0;249.0;679.0;28079.3;12.0;21.0;9.282700421940929;47.04641350210971;16.033755274261605;24.050632911392405;0.6329113924050633;2.9535864978902957
2012;69127;Marcy-l'Étoile;6.23515165845355;3598.0;1108.0;3126.5;26472.7;78.0;5614.0;12.258737610850288;35.41992696922274;14.188836724047992;35.159102764736566;0.8868022952529996;2.0865936358894106
2012;69130;Meaux-la-Montagne;6.25;251.0;83.0;207.0;18701.3;1.0;2.0;13.245033112582782;29.13907284768212;19.205298013245034;30.4635761589404;3.9735099337748343;3.9735099337748343
2012;69131;Messimy;3.80050467264626;3366.0;1271.0;3416.5;23602.8;95.0;985.0;12.584053794428437;34.77425552353506;18.87608069164265;29.34678194044189;1.585014409221902;2.833813640730068
2012;69132;Meys;6.03864734299517;841.0;302.0;810.0;18976.1;15.0;190.0;13.157894736842104;33.80566801619433;25.30364372469636;22.267206477732792;2.834008097165992;2.631578947368421
2012;69133;Millery;7.01866692203212;3909.0;1434.0;3752.0;26567.3;94.0;535.0;12.326530612244897;36.44897959183673;14.408163265306124;33.30612244897959;1.1020408163265307;2.4081632653061225
2012;69134;Moiré;0.0;199.0;82.0;208.5;22840.7;1.0;13.0;18.055555555555557;32.63888888888889;13.88888888888889;30.55555555555556;0.6944444444444444;4.166666666666666
2012;69135;Deux-Grosnes;6.45986489964193;946.0;355.0;850.5;18554.0;38.0;439.0;12.761506276150628;21.338912133891213;26.359832635983267;34.93723849372385;2.092050209205021;2.510460251046025
2012;69136;Montagny;7.13900186885509;2693.0;1003.0;2711.5;24701.9;90.0;894.0;9.114583333333332;34.24479166666667;21.484375;31.38020833333333;1.5625;2.213541666666667
2012;69137;Montmelas-Saint-Sorlin;5.94594594594594;453.0;154.0;384.0;22951.9;6.0;57.0;15.492957746478872;27.699530516431924;17.370892018779344;35.2112676056338;0.9389671361502347;3.286384976525822
2012;69138;Montromant;4.34782608695652;439.0;163.0;449.5;18746.0;5.0;8.0;10.408921933085502;31.970260223048324;13.382899628252789;39.405204460966544;0.7434944237918215;4.089219330855019
2012;69139;Montrottier;7.48091603053435;1322.0;596.0;1431.5;19404.0;29.0;274.0;13.96449704142012;23.550295857988164;25.20710059171597;33.01775147928994;2.0118343195266277;2.2485207100591715
2012;69140;Morancé;5.53814002089864;2109.0;745.0;2033.5;26062.0;38.0;399.0;13.540856031128405;36.65369649805447;18.59922178988327;27.54863813229572;0.5447470817120622;3.11284046692607
2012;69141;Mornant;6.50250487589412;5550.0;2190.0;5535.0;23531.0;222.0;1796.0;11.563845050215209;30.329985652797703;15.208034433285508;39.56958393113343;1.291248206599713;2.0373027259684364
2012;69142;La Mulatière;13.4036562204471;6526.0;3037.0;6418.5;19888.7;99.0;688.0;8.905613044841642;30.103480714957666;14.769520225776104;42.740671056757606;1.5365318281592977;1.9441831295076828
2012;69143;Neuville-sur-Saône;12.3453152622275;7242.0;3238.0;7128.0;19174.3;270.0;2394.0;9.262920079073709;29.48319683705168;15.391132448460889;41.57017791584298;1.835639649816436;2.4569330697543066
2012;69145;Odenas;3.76884422110553;896.0;344.0;874.0;20750.2;10.0;36.0;14.644351464435148;33.054393305439326;21.75732217573222;27.405857740585777;1.2552301255230125;1.882845188284519
2012;69146;Oingt;;;259.0;684.0;24729.0;;;12.24944320712695;36.525612472160354;18.93095768374165;27.39420935412027;2.2271714922049;2.67260579064588
2012;69147;Les Olmes;;;304.0;805.0;22512.0;;;13.761467889908255;31.55963302752294;19.81651376146789;30.275229357798167;1.651376146788991;2.9357798165137616
